title,date_announced,company_name,reference_number,url,assigned_category,sub_category
"OTHERS ES CERAMICS TECHNOLOGY BERHAD (""ES"")
ADJUSTMENT TO THE OPTION PRICE AND NUMBER OF UNEXERCISED OPTIONS PURSUANT TO THE LONG TERM INCENTIVE PLAN - EMPLOYEES' SHARE OPTION SCHEME",22/10/2020,ES CERAMICS TECHNOLOGY BHD,GA1-22102020-00112,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098713,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS MALAYAN UNITED INDUSTRIES BERHAD (""MUIB"" OR ""THE COMPANY"")
PROPOSED DISPOSAL BY MJ PROPERTIES SDN BHD, A WHOLLY-OWNED SUBSIDIARY OF METROJAYA BERHAD, WHICH IN TURN IS AN INDIRECT 98.21%-OWNED SUBSIDIARY OF MUIB, OF A FREEHOLD RETAIL SPACE KNOWN AS LOT 3A-B, G-M01, BASEMENT AND GROUND FLOOR OF KOMPLEKS BUKIT JAMBUL, JALAN RUMBIA, BAYAN LEPAS, 11900 PENANG FOR A DISPOSAL PRICE OF RM25,500,000",22/10/2020,MALAYAN UNITED INDUSTRIES BERHAD,GA1-22102020-00110,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098715,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING METRO HEALTHCARE BERHAD (""MHB"" OR THE ""COMPANY"")
PRIVATE PLACEMENT OF UP TO 20,065,000 NEW ORDINARY SHARES IN MHB (""MHB SHARES"") (""PLACEMENT SHARES"") REPRESENTING UP TO 10% OF THE TOTAL NUMBER OF ISSUED SHARES IN MHB (""PRIVATE PLACEMENT"")",22/10/2020,METRO HEALTHCARE BERHAD,GA1-22102020-00140,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098737,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS Versatile Creative Berhad ('VCB' or 'the Company')
- Proposed New Shareholders' Mandate for RRPT (Proposed New Shareholders' Mandate).",23/10/2020,VERSATILE CREATIVE BERHAD,GA1-23102020-00031,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098832,General Announcement,OTHERS
OTHERS DECLARATION OF SINGLE TIER INTERIM DIVIDEND IN RESPECT OF THE FINANCIAL YEAR ENDING 31 DECEMBER 2020,23/10/2020,NAIM HOLDINGS BERHAD,GA1-23102020-00021,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098834,General Announcement,OTHERS
"MULTIPLE PROPOSALS EVERSENDAI CORPORATION BERHAD (""EVERSENDAI"" OR ""COMPANY"")
(I)	FREE WARRANTS;
(II)	ACQUISITION;
(III)	DIVERSIFICATION; AND
(IV)	AMENDMENTS.
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",23/10/2020,EVERSENDAI CORPORATION BERHAD,GA1-20102020-00018,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098844,General Announcement,Multiple Proposals
"MEMORANDUM OF UNDERSTANDING Update on the Memorandum of Agreement between Fibon Capital
Sdn. Bhd. (""FCSB""), a wholly-owned subsidiary of Fibon Berhad
(""Fibon"" or ""the Company"") and EZauto Asia Sdn. Bhd. (""EZAuto"")",23/10/2020,FIBON BERHAD,GA1-23102020-00019,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098890,General Announcement,Memorandum of Understanding
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RELATED PARTY TRANSACTIONS RIMBUNAN SAWIT BERHAD (RSB OR COMPANY)
ACQUISITION OF 100,000 ORDINARY SHARES IN SASTAT HOLDINGS SDN BHD (SHSB), REPRESENTING THE ENTIRE EQUITY INTEREST IN SHSB, BY RSB FROM PERTUMBUHAN ABADI ASIA SDN BHD (PAA), TECK SING LIK ENTERPRISE SDN BHD (TSL) AND TAN SRI DATUK SIR DIONG HIEW KING @ TIONG HIEW KING (TAN SRI TIONG), FOR A TOTAL CASH CONSIDERATION OF RM17.0 MILLION",23/10/2020,RIMBUNAN SAWIT BERHAD,GA1-23102020-00103,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098911,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"MULTIPLE PROPOSALS ACO GROUP BERHAD (""ACO"" OR ""COMPANY"")
(I)	PROPOSED PRIVATE PLACEMENT; AND
(II)	PROPOSED ACQUISITION
COLLECTIVELY REFERRED TO AS ""PROPOSALS"".",23/10/2020,ACO GROUP BERHAD,GA1-23102020-00045,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098921,General Announcement,Multiple Proposals
"MEMORANDUM OF UNDERSTANDING MEMORANDUM OF UNDERSTANDING BETWEEN PLB ENGINEERING BERHAD, CHINA RAILWAY NO.3 ENGINEERING GROUP CO.LTD AND SRA BUILDER SDN BHD",23/10/2020,PLB ENGINEERING BERHAD,GA1-21102020-00143,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098926,General Announcement,Memorandum of Understanding
"MULTIPLE PROPOSALS SMTRACK BERHAD (""SMTRACK"" OR ""COMPANY"")
I.	PROPOSED NOTES ISSUE; AND
II.	PROPOSED DIVERSIFICATION
(COLLECTIVELY REFERRED TO AS ""PROPOSALS"")",23/10/2020,SMTRACK BERHAD,GA1-22102020-00098,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098951,General Announcement,Multiple Proposals
"OTHERS TA WIN HOLDINGS BERHAD (""TA WIN"" OR ""THE COMPANY"")
- PROPOSED AMENDMENT TO THE CONSTITUTION OF THE COMPANY",23/10/2020,TA WIN HOLDINGS BERHAD,GA1-21102020-00065,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3098973,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS HEXTAR GLOBAL BERHAD (""HGB"" OR THE ""COMPANY"") PROPOSED ACQUISITION BY HGB OF 1,155,000 ORDINARY SHARES REPRESENTING 55% OF THE ISSUED AND PAID-UP SHARE CAPITAL OF BIOGAS ENGINEERING (BEE) SDN BHD FOR A TOTAL CASH PURCHASE CONSIDERATION OF RM7,750,000. (REFERRED TO AS ""PROPOSED ACQUISITION"")",23/10/2020,HEXTAR GLOBAL BERHAD,GA1-20102020-00028,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099007,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : OTHER ISSUE OF SECURITIES MAH SING GROUP BERHAD (""MAH SING"" OR ""COMPANY"")
PROPOSED ISSUANCE OF UP TO RM100.0 MILLION NOMINAL VALUE OF 7-YEAR REDEEMABLE CONVERTIBLE SUKUK MURABAHAH (""PROPOSED CONVERTIBLE SUKUK"")",23/10/2020,MAH SING GROUP BERHAD,GA1-23102020-00115,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099027,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS TASCO Berhad (""TASCO"" or the ""Company"")
- OUTSTANDING RELATED PARTY RECEIVABLES",23/10/2020,TASCO BERHAD,GA1-22102020-00142,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099049,General Announcement,OTHERS
"OTHERS DAYA MATERIALS BERHAD (""DMB"" OR THE ""COMPANY"")
WINDING UP / RECEIVER & MANAGER / RESTRAINING ORDER / SPECIAL ADMINISTRATOR
-	ORDER UNDER SECTIONS 366 AND 368 OF THE COMPANIES ACT 2016",23/10/2020,DAYA MATERIALS BERHAD,GA1-23102020-00108,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099070,General Announcement,OTHERS
"OTHERS AT SYSTEMATIZATION BERHAD (""ATS"" OR THE ""COMPANY"")
- EXTENSION OF EMPLOYEES SHARE ISSUANCE SCHEME (""SIS"")",23/10/2020,AT SYSTEMATIZATION BERHAD,GA1-22102020-00066,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099111,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS AT SYSTEMATIZATION BERHAD (""ATS"" OR THE ""COMPANY"")
PROPOSED ACQUISTION OF LAND AND PROPERTY BY AT GLOVE ENGINEERING SDN. BHD., A WHOLLY OWNED SUBSIDIARY OF THE COMPANY",23/10/2020,AT SYSTEMATIZATION BERHAD,GA1-22102020-00068,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099112,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING NETX HOLDINGS BERHAD (""NETX"" OR THE ""COMPANY"")
RIGHTS ISSUE WITH WARRANTS",23/10/2020,NETX HOLDINGS BERHAD,GA1-23102020-00027,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099132,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS ABLEGROUP BERHAD (""COMPANY"")
-CHANGE OF AUDITORS",23/10/2020,ABLEGROUP BERHAD,GA1-23102020-00093,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099135,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : OTHERS,23/10/2020,NEXGRAM HOLDINGS BERHAD,GA1-23102020-00046,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099172,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : ESOS PERMAJU INDUSTRIES BERHAD (""PERMAJU"" OR THE ""COMPANY"")
PROPOSED ESTABLISHMENT OF AN EMPLOYEES' SHARE OPTION SCHEME INVOLVING UP TO 15% OF THE TOTAL NUMBER OF ISSUED SHARES OF THE COMPANY (EXCLUDING TREASURY SHARES, IF ANY) FOR ELIGIBLE DIRECTORS AND EMPLOYEES OF THE COMPANY AND ITS SUBSIDIARIES (""PROPOSED ESOS"")",23/10/2020,PERMAJU INDUSTRIES BERHAD,GA1-23102020-00145,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099182,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : OTHERS,23/10/2020,DAYA MATERIALS BERHAD,GA1-09102020-00013,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099188,General Announcement,OTHERS
NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING PROPOSED PRIVATE PLACEMENT OF NOT MORE THAN 10% OF THE TOTAL NUMBER OF ISSUED SHARES IN TDEX,23/10/2020,TECHNODEX BHD,GA1-23102020-00086,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099190,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS MANAGEPAY SYSTEMS BERHAD (""MPay"" or ""the Company"")
- Acceptance of project financing of Ringgit Malaysia Thirty-Eight Million and Five Hundred Thousand (RM38,500,000.00) only by Coral Power Sdn. Bhd. from ManagePay Resources Sdn. Bhd., a licensed moneylending company and a wholly-owned subsidiary of MPay, for development of 9.99mw Solar Photovoltaic (PV) Power Plant",23/10/2020,MANAGEPAY SYSTEMS BERHAD,GA1-23102020-00044,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099192,General Announcement,OTHERS
"OTHERS AIRASIA GROUP BERHAD (""AIRASIA"" OR THE ""COMPANY"")
CLARIFICATION IN RELATION TO THE ARTICLE APPEARING ON THE STARBIZ ON 23 OCTOBER 2020 ENTITLED ""AIRASIA CONFIRMS LOAN TO KEEP PLANS GOING""",23/10/2020,AIRASIA GROUP BERHAD,GA1-23102020-00131,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099194,General Announcement,OTHERS
PARAGON - Unusual Market Activity,26/10/2020,PARAGON UNION BERHAD,ILC-26102020-00008,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099299,Unusual Market Activity,UMA Query by Bursa
"MULTIPLE PROPOSALS VORTEX CONSOLIDATED BERHAD (""VORTEX"" OR THE ""COMPANY"")
(I)	PROPOSED PRIVATE PLACEMENT;
(II)	PROPOSED SHARE CONSOLIDATION;
(III)	PROPOSED RIGHTS ISSUE; AND
(IV)	PROPOSED AMENDMENT.",26/10/2020,VORTEX CONSOLIDATED BERHAD,GA1-26102020-00017,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099302,General Announcement,Multiple Proposals
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : ESOS LKL INTERNATIONAL BERHAD (""LKL INTERNATIONAL"" OR THE ""COMPANY"")
ESTABLISHMENT OF AN EMPLOYEES' SHARE OPTION SCHEME OF UP TO 15% OF THE TOTAL NUMBER OF ISSUED LKL INTERNATIONAL SHARES (EXCLUDING TREASURY SHARES, IF ANY) AT ANY POINT IN TIME TO THE ELIGIBLE EMPLOYEES AND DIRECTORS OF THE COMPANY AND ITS SUBSIDIARIES (""ESOS"")",26/10/2020,LKL INTERNATIONAL BERHAD,GA1-22102020-00145,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099312,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS TOYO VENTURES HOLDINGS BERHAD (""TVHB"")
INTERNAL REORGANISATION",26/10/2020,TOYO VENTURES HOLDINGS BERHAD,GA1-26102020-00036,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099316,General Announcement,OTHERS
OTHERS PROPOSED RENEWAL OF EXISTING SHAREHOLDERS' MANDATE FOR RECURRENT RELATED PARTY TRANSACTIONS OF A REVENUE OR TRADING NATURE,26/10/2020,MERIDIAN BERHAD,GA1-20102020-00046,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099358,General Announcement,OTHERS
Letter Subject or Reference - UNUSUAL MARKET ACTIVITY,26/10/2020,PARAGON UNION BERHAD,GA1-26102020-00109,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099362,Unusual Market Activity,Reply to UMA Query
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING KUMPULAN JETSON BERHAD (""JETSON"" OR THE ""COMPANY"")
PRIVATE PLACEMENT OF UP TO TEN PERCENT (10%) OF THE TOTAL NUMBER OF ISSUED SHARES IN JETSON (""PRIVATE PLACEMENT"")",26/10/2020,KUMPULAN JETSON BERHAD,GA1-26102020-00087,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099376,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : OTHER ISSUE OF SECURITIES WEGMANS HOLDINGS BERHAD
BONUS WARRANTS",26/10/2020,WEGMANS HOLDINGS BERHAD,GA1-22102020-00078,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099405,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS IMPIANA HOTELS BERHAD (""IMPIANA"" OR THE ""COMPANY"")
- PROPOSED RENEWAL OF SHAREHOLDERS' MANDATE FOR RECURRENT RELATED PARTY TRANSACTIONS OF A REVENUE OR TRADING NATURE (""PROPOSED RENEWAL OF SHAREHOLDERS' MANDATE"")",26/10/2020,IMPIANA HOTELS BERHAD,GA1-26102020-00064,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099418,General Announcement,OTHERS
"MULTIPLE PROPOSALS ACO GROUP BERHAD (""ACO"" OR ""COMPANY"")
(I)	PROPOSED PRIVATE PLACEMENT; AND
(II)	PROPOSED ACQUISITION
COLLECTIVELY REFERRED TO AS ""PROPOSALS"".",26/10/2020,ACO GROUP BERHAD,GA1-26102020-00062,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099421,General Announcement,Multiple Proposals
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : OTHERS,26/10/2020,BERTAM ALLIANCE BERHAD,GA1-26102020-00080,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099423,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : BONUS ISSUES ES CERAMICS TECHNOLOGY BERHAD
(""ES CERAMICS"" OR ""COMPANY"")
BONUS ISSUE OF SHARES WITH FREE WARRANTS",26/10/2020,ES CERAMICS TECHNOLOGY BHD,GA1-26102020-00040,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099427,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RECURRENT RELATED PARTY TRANSACTIONS PROPOSED SHAREHOLDERS' MANDATE FOR RECURRENT RELATED PARTY TRANSACTIONS OF A REVENUE OR TRADING NATURE,26/10/2020,HONG SENG CONSOLIDATED BERHAD,GA1-26102020-00096,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099446,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"OTHERS AT SYSTEMATIZATION BERHAD (""AT"" OR ""THE COMPANY"")
- OFFER OF OPTIONS UNDER SHARE ISSUANCE SCHEME (""SIS"")",26/10/2020,AT SYSTEMATIZATION BERHAD,GA1-26102020-00050,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099484,General Announcement,OTHERS
"MULTIPLE PROPOSALS TRIVE PROPERTY GROUP BERHAD (""TRIVE"" OR THE ""COMPANY"")
(I)	PROPOSED ACQUISITION;
(II)	PROPOSED SHARE CONSOLIDATION; AND
(III)	PROPOSED RIGHTS ISSUE WITH WARRANTS
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",26/10/2020,TRIVE PROPERTY GROUP BERHAD,GA1-23102020-00149,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099526,General Announcement,Multiple Proposals
OTHERS Quarterly Financial Report pursuant to Paragraph 9.22 of the Main Market Listing Requirements of Bursa Malaysia Securities Berhad.,26/10/2020,MR D.I.Y. GROUP (M) BERHAD,GA1-23102020-00082,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099532,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING OCR GROUP BERHAD (''OCR'' OR THE ''COMPANY'')
ISSUANCE AND ALLOTMENT OF UP TO 98,600,000 NEW ORDINARY SHARES IN THE COMPANY TO MACQUARIE BANK LIMITED (''SHARE ISSUANCE'')",26/10/2020,OCR GROUP BERHAD,GA1-26102020-00082,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099535,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"MULTIPLE PROPOSALS FOCUS DYNAMICS GROUP BERHAD (''FOCUS'' OR THE ''COMPANY'')
(I)	SHARE SPLIT
(II)	RIGHTS ISSUE OF ICPS WITH WARRANTS
(III)	AMENDMENTS
(COLLECTIVELY REFERRED TO AS THE ''CORPORATE EXERCISES'')",26/10/2020,FOCUS DYNAMICS GROUP BERHAD,GA1-26102020-00086,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099553,General Announcement,Multiple Proposals
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING LANDMARKS BERHAD (""LANDMARKS"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 10.0% OF THE TOTAL NUMBER OF ISSUED SHARES OF LANDMARKS PURSUANT TO SECTIONS 75 AND 76 OF THE COMPANIES ACT 2016 (""ACT"") (""PROPOSED PRIVATE PLACEMENT"")",26/10/2020,LANDMARKS BERHAD,GA1-26102020-00123,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099564,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS SINMAH CAPITAL BERHAD (""THE COMPANY"" OR ""SCB"")
SAH MUTIARA SDN. BHD. (""SAH MUTIARA"")
SAH MEDICAL CENTER (BATU KAWAN) SDN. BHD. (""SMC BATU KAWAN"")
SINMAH RISING DEVELOPMENT SDN. BHD. (FORMERLY KNOWN AS SINMAH ENCORP DEVELOPMENT SDN. BHD. (""SINMAH RISING DEVELOPMENT"")
- DISPOSAL OF EQUITY INTEREST IN SAH MUTIARA, SMC BATU KAWAN AND SINMAH RISING DEVELOPMENT, THE INDIRECT WHOLLY-OWNED SUBSIDIARY OF SCB",26/10/2020,SINMAH CAPITAL BERHAD,GA1-26102020-00099,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099574,General Announcement,Transactions (Chapter 10 of Listing Requirements)
OTHERS ANNUAL REPORT FOR THE FINANCIAL YEAR ENDED 30 JUNE 2020,26/10/2020,SCOMI GROUP BERHAD,GA1-26102020-00057,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099583,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : OTHER ISSUE OF SECURITIES KIMLUN CORPORATION BERHAD (""KIMLUN"" OR THE ""COMPANY"")
DIVIDEND REINVESTMENT PLAN THAT PROVIDES THE SHAREHOLDERS OF KIMLUN WITH AN OPTION TO ELECT TO REINVEST THEIR CASH DIVIDEND IN NEW ORDINARY SHARES IN KIMLUN (""DRP"")",26/10/2020,KIMLUN CORPORATION BERHAD,GA1-26102020-00079,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099608,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RECURRENT RELATED PARTY TRANSACTIONS Proposed Renewal of and New Shareholders' Mandate for Recurrent Related Party Transactions of a Revenue or Trading Nature,26/10/2020,GETS GLOBAL BERHAD,GA1-26102020-00156,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099634,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING JAKS RESOURCES BERHAD (""JRB"" OR THE ""COMPANY"")
RIGHTS ISSUE WITH WARRANTS",26/10/2020,JAKS RESOURCES BERHAD,GA1-26102020-00122,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099642,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS AirAsia X Berhad
- Clarification in relation to the Article appearing on The Edge Malaysia on 26 October 2020 entitled ""More hurdles loom over AirAsia X's debt restructuring plan""",26/10/2020,AIRASIA X BERHAD,GA1-26102020-00162,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099653,General Announcement,OTHERS
"OTHERS DOLPHIN INTERNATIONAL BERHAD (""Dolphin"" or ""the Company"")
PROPOSED AMENDMENT TO THE CONSTITUTION OF THE COMPANY (""PROPOSED AMENDMENT"")",26/10/2020,DOLPHIN INTERNATIONAL BERHAD,GA1-23102020-00102,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099658,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS IVORY PROPERTIES GROUP BERHAD (""IVORY"")
PROPOSED ACQUISITION OF TWO (2) PIECES OF ADJOINING FREEHOLD LAND BY IVORY UTILITIES SDN BHD, A WHOLLY-OWNED SUBSIDIARY OF IVORY PROPERTIES GROUP BERHAD (""PROPOSED ACQUISITION"")",27/10/2020,IVORY PROPERTIES GROUP BERHAD,GA1-27102020-00002,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099663,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"MULTIPLE PROPOSALS GAGASAN NADI CERGAS BERHAD (""GNCB"" OR ""COMPANY"")
I.	PROPOSED ACQUISITION;
II.	PROPOSED SUKUK PROGRAMMES; AND
III.	PROPOSED ESOS
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",27/10/2020,GAGASAN NADI CERGAS BERHAD,GA1-27102020-00018,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099713,General Announcement,Multiple Proposals
"OTHERS PRESS METAL ALUMINIUM HOLDINGS BERHAD (""PMAHB"" OR ""COMPANY"")
NOTICE BY PRESS METAL (LABUAN) LTD. (""PRESS METAL LABUAN"") TO THE HOLDERS OF ITS 4.80% SENIOR NOTES DUE 2022 (ISIN / COMMON CODE: XS1704655635 / 170465563) (THE ""NOTES"") GUARANTEED BY PMAHB, IN RELATION TO THE REDEMPTION AND CANCELLATION OF THE NOTES",27/10/2020,PRESS METAL ALUMINIUM HOLDINGS BERHAD,GA1-21102020-00059,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099715,General Announcement,OTHERS
"OTHERS AHMAD ZAKI RESOURCES BERHAD (""AZRB"" OR ""THE COMPANY"")
(1)	PROPOSED RENEWAL OF EXISTING SHAREHOLDERS MANDATE FOR RECURRENT RELATED PARTY TRANSACTIONS OF A REVENUE OR TRADING NATURE; AND
(2)	PROPOSED SHARE BUY-BACK OF UP TO 10% OF THE TOTAL NUMBER OF ISSUED SHARES OF THE COMPANY.",27/10/2020,AHMAD ZAKI RESOURCES BERHAD,GA1-27102020-00041,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099720,General Announcement,OTHERS
"OTHERS ISSUANCE OF ISLAMIC MEDIUM TERM NOTES (""SUKUK MURABAHAH"") UNDER THE UNRATED SUKUK MURABAHAH PROGRAMME WITH AN AGGREGATE NOMINAL VALUE OF UP TO RM10.0 BILLION BY MAXIS BROADBAND SDN BHD (""MBSB""), A SUBSIDIARY OF MAXIS BERHAD (""MAXIS"") (""UNRATED SUKUK MURABAHAH PROGRAMME"")",27/10/2020,MAXIS BERHAD,GA1-27102020-00042,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099726,General Announcement,OTHERS
"OTHERS SCOMI GROUP BHD (""SGB"" OR ""Company"")
ANNUAL REPORT FOR THE FINANCIAL YEAR ENDED 30 JUNE 2020",27/10/2020,SCOMI GROUP BERHAD,GA1-27102020-00038,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099742,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING UCrest Berhad (""UCrest"" or ""Company"") and its subsidiary companies (""UCrest Group"" or ""Group"")
-	Proposed Private Placement",27/10/2020,UCREST BERHAD,GA1-27102020-00048,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3099745,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
